Energie Oppervlakte Links,3152,,Energie Oppervlakte Rechts,3156,,InschakelpiekLinks,3152,,InschakelpiekRechts,3156,,MaxOmloopStroomLinks,3152,,MaxOmloopStroomRechts,3156,,OmloopTijdLinks_Motorstroom,3152,,OmloopTijdRechts_Motorstroom,3156,,OmloopTijdRechts_Relais,3156,,OmloopTijdLinks_Relais,3152,,SectieBezettingTijd,6789,,TijdEindMotorstroomControleLinks,3152,,TijdEindMotorstroomControleRechts,3156,,TijdSturingMotorstroomLinks,3152,,TijdSturingMotorstroomRechts,3156,,UitControleTijd,6320
26/Apr/19 07:14:24.159,5.49061714990966,,26/Apr/19 06:40:05.842,5.1779582501425,,26/Apr/19 07:14:24.159,17.82135,,26/Apr/19 06:40:05.842,17.9284668,,26/Apr/19 07:14:24.159,4.39450354921857,,26/Apr/19 06:40:05.842,4.27364638401167,,26/Apr/19 07:14:24.159,1.3730011,,26/Apr/19 06:40:05.842,1.3499908,,26/Apr/19 06:40:05.842,1.4010009,,26/Apr/19 07:14:24.159,1.4000092,,13/Apr/19 18:04:50.968,17.7999878,,26/Apr/19 07:14:24.159,0.0270081,,26/Apr/19 06:40:05.842,0.0380096,,26/Apr/19 07:14:24.159,0,,26/Apr/19 06:40:05.842,0.0130005,,14/Apr/19 13:07:25.382,1.25
26/Apr/19 07:26:07.969,5.53607585134316,,26/Apr/19 06:49:47.491,5.16572607547376,,26/Apr/19 07:26:07.969,17.8527832,,26/Apr/19 06:49:47.491,17.7767944,,26/Apr/19 07:26:07.969,4.4048744259943,,26/Apr/19 06:49:47.491,4.25534274405083,,26/Apr/19 07:26:07.969,1.3800049,,26/Apr/19 06:49:47.491,1.3600006,,26/Apr/19 06:49:47.491,1.4000091,,26/Apr/19 07:26:07.969,1.4499969,,13/Apr/19 18:06:55.117,16.8499908,,26/Apr/19 07:26:07.969,0.0480041,,26/Apr/19 06:49:47.491,0.0279999,,26/Apr/19 07:26:07.969,0.0219879,,26/Apr/19 06:49:47.491,0.0120086,,14/Apr/19 13:12:22.731,1.25
26/Apr/19 07:32:30.367,5.43648900210746,,26/Apr/19 06:59:22.101,5.09004797620954,,26/Apr/19 07:32:30.367,17.76062,,26/Apr/19 06:59:22.101,17.7597046,,26/Apr/19 07:32:30.367,4.3702735909209,,26/Apr/19 06:59:22.101,4.25624857097156,,26/Apr/19 07:32:30.367,1.3629914,,26/Apr/19 06:59:22.101,1.3419953,,26/Apr/19 06:59:22.101,1.3500061,,26/Apr/19 07:32:30.367,1.3999939,,13/Apr/19 18:08:54.918,11.0500031,,26/Apr/19 07:32:30.367,0.0370025,,26/Apr/19 06:59:22.101,0.0080108,,26/Apr/19 07:32:30.367,0,,26/Apr/19 06:59:22.101,0,,14/Apr/19 13:18:21.090,1.25
26/Apr/19 07:40:34.929,5.53213831390885,,26/Apr/19 07:10:08.860,5.14267686500778,,26/Apr/19 07:40:34.929,17.7410889,,26/Apr/19 07:10:08.860,18.0044556,,26/Apr/19 07:40:34.929,4.37955618044364,,26/Apr/19 07:10:08.860,4.26433037486263,,26/Apr/19 07:40:34.929,1.3799896,,26/Apr/19 07:10:08.860,1.3500061,,26/Apr/19 07:10:08.860,1.3999939,,26/Apr/19 07:40:34.929,1.4499969,,13/Apr/19 18:14:50.025,14.598999,,26/Apr/19 07:40:34.929,0.0469971,,26/Apr/19 07:10:08.860,0.0479889,,26/Apr/19 07:40:34.929,0.0230102,,26/Apr/19 07:10:08.860,0.0019989,,14/Apr/19 13:22:48.439,1.3000031
26/Apr/19 07:49:14.478,5.49272353519488,,26/Apr/19 07:18:34.409,5.23306472372511,,26/Apr/19 07:49:14.478,17.6791382,,26/Apr/19 07:18:34.409,17.5674438,,26/Apr/19 07:49:14.478,4.4097590503725,,26/Apr/19 07:18:34.409,4.34688988695102,,26/Apr/19 07:49:14.478,1.3730011,,26/Apr/19 07:18:34.409,1.3600006,,26/Apr/19 07:18:34.409,1.4000092,,26/Apr/19 07:49:14.478,1.4000091,,13/Apr/19 18:19:38.975,19.0500031,,26/Apr/19 07:49:14.478,0.027008,,26/Apr/19 07:18:34.409,0.0380097,,26/Apr/19 07:49:14.478,0,,26/Apr/19 07:18:34.409,0.0019989,,14/Apr/19 13:26:08.639,1.25
26/Apr/19 08:03:55.437,5.40615221387701,,26/Apr/19 07:28:41.068,5.01308749094954,,26/Apr/19 08:03:55.437,17.8930664,,26/Apr/19 07:28:41.068,17.6452637,,26/Apr/19 08:03:55.437,4.35195021267578,,26/Apr/19 07:28:41.068,4.29317566777818,,26/Apr/19 08:03:55.437,1.3600006,,26/Apr/19 07:28:41.068,1.3420105,,26/Apr/19 07:28:41.068,1.3500061,,26/Apr/19 08:03:55.437,1.4000092,,13/Apr/19 18:28:15.086,12.4490051,,26/Apr/19 08:03:55.437,0.0180054,,26/Apr/19 07:28:41.068,0.0079956,,26/Apr/19 08:03:55.437,0.0220032,,26/Apr/19 07:28:41.068,0,,14/Apr/19 13:32:56.088,1.25
26/Apr/19 08:10:28.897,5.46256637875277,,26/Apr/19 07:35:29.518,4.92819147031324,,26/Apr/19 08:10:28.897,17.70935,,26/Apr/19 07:35:29.518,17.8134155,,26/Apr/19 08:10:28.897,4.38137979227145,,26/Apr/19 07:35:29.518,4.25534428031809,,26/Apr/19 08:10:28.897,1.3700103,,26/Apr/19 07:35:29.518,1.3319855,,26/Apr/19 07:35:29.518,1.3499908,,26/Apr/19 08:10:28.897,1.3999939,,13/Apr/19 18:31:31.635,20.6990051,,26/Apr/19 08:10:28.897,0.0269928,,26/Apr/19 07:35:29.518,0.0180053,,26/Apr/19 08:10:28.897,0.0029908,,26/Apr/19 07:35:29.518,0,,14/Apr/19 13:35:12.250,1.25
26/Apr/19 08:16:16.297,5.32595918167557,,26/Apr/19 07:44:19.129,5.18945492205746,,26/Apr/19 08:16:16.297,17.8082275,,26/Apr/19 07:44:19.129,17.8695679,,26/Apr/19 08:16:16.297,4.41128495293519,,26/Apr/19 07:44:19.129,4.29287911230097,,26/Apr/19 08:16:16.297,1.3529969,,26/Apr/19 07:44:19.129,1.3499909,,26/Apr/19 07:44:19.129,1.4000091,,26/Apr/19 08:16:16.297,1.4000092,,13/Apr/19 18:35:55.286,21.5010071,,26/Apr/19 08:16:16.297,0.0470123,,26/Apr/19 07:44:19.129,0.0380096,,26/Apr/19 08:16:16.297,0,,26/Apr/19 07:44:19.129,0.0120086,,14/Apr/19 13:39:53.550,1.25
26/Apr/19 08:24:10.796,5.40563022348805,,26/Apr/19 07:57:01.988,5.14666382812679,,26/Apr/19 08:24:10.796,17.93457,,26/Apr/19 07:57:01.988,17.82074,,26/Apr/19 08:24:10.796,4.3453730350829,,26/Apr/19 07:57:01.988,4.28051936927571,,26/Apr/19 08:24:10.796,1.3600006,,26/Apr/19 07:57:01.988,1.3500061,,26/Apr/19 07:57:01.988,1.3999939,,26/Apr/19 08:24:10.796,1.3999939,,13/Apr/19 18:37:44.336,16.1510009,,26/Apr/19 08:24:10.796,0.0279999,,26/Apr/19 07:57:01.988,0.0379943,,26/Apr/19 08:24:10.796,0.0119934,,26/Apr/19 07:57:01.988,0.0119935,,14/Apr/19 13:41:50.699,1.3000031
26/Apr/19 08:30:13.205,5.48038875214533,,26/Apr/19 08:06:29.586,5.20235049607523,,26/Apr/19 08:30:13.205,17.8793335,,26/Apr/19 08:06:29.586,17.5317383,,26/Apr/19 08:30:13.205,4.43905363732542,,26/Apr/19 08:06:29.586,4.31058491598979,,26/Apr/19 08:30:13.205,1.3699951,,26/Apr/19 08:06:29.586,1.3599854,,26/Apr/19 08:06:29.586,1.399002,,26/Apr/19 08:30:13.205,1.3999939,,13/Apr/19 18:44:22.696,8.2510071,,26/Apr/19 08:30:13.205,0.0269928,,26/Apr/19 08:06:29.586,0.0170135,,26/Apr/19 08:30:13.205,0.003006,,26/Apr/19 08:06:29.586,0.0220031,,14/Apr/19 13:45:50.999,1.300003
26/Apr/19 08:36:17.605,5.44554564656953,,26/Apr/19 08:13:36.097,5.22371083929893,,26/Apr/19 08:36:17.605,18.02063,,26/Apr/19 08:13:36.097,17.5747681,,26/Apr/19 08:36:17.605,4.33255278354403,,26/Apr/19 08:13:36.097,4.32400237189434,,26/Apr/19 08:36:17.605,1.3699952,,26/Apr/19 08:13:36.097,1.3600006,,26/Apr/19 08:13:36.097,1.3999939,,26/Apr/19 08:36:17.605,1.4000091,,13/Apr/19 18:52:45.545,28.9500122,,26/Apr/19 08:36:17.605,0.0180053,,26/Apr/19 08:13:36.097,0.0369873,,26/Apr/19 08:36:17.605,0.0120086,,26/Apr/19 08:13:36.097,0.003006,,14/Apr/19 13:50:45.257,1.25
26/Apr/19 08:44:53.214,5.27097177627558,,26/Apr/19 08:20:16.497,5.17137671755429,,26/Apr/19 08:44:53.214,17.9696655,,26/Apr/19 08:20:16.497,17.8778076,,26/Apr/19 08:44:53.214,4.37161048793782,,26/Apr/19 08:20:16.497,4.27871302415467,,26/Apr/19 08:44:53.214,1.3529968,,26/Apr/19 08:20:16.497,1.3509979,,26/Apr/19 08:20:16.497,1.3509979,,26/Apr/19 08:44:53.214,1.3999939,,13/Apr/19 18:57:53.955,10.75,,26/Apr/19 08:44:53.214,0.0469971,,26/Apr/19 08:20:16.497,0,,26/Apr/19 08:44:53.214,0,,26/Apr/19 08:20:16.497,0,,14/Apr/19 13:59:42.856,1.25
26/Apr/19 08:54:41.863,5.24708983224101,,26/Apr/19 08:26:28.956,5.1617084450089,,26/Apr/19 08:54:41.863,18.0627441,,26/Apr/19 08:26:28.956,17.6623535,,26/Apr/19 08:54:41.863,4.34611653743032,,26/Apr/19 08:26:28.956,4.33926068926342,,26/Apr/19 08:54:41.863,1.3519898,,26/Apr/19 08:26:28.956,1.3499908,,26/Apr/19 08:26:28.956,1.3999939,,26/Apr/19 08:54:41.863,1.3999939,,13/Apr/19 19:05:10.155,30.75,,26/Apr/19 08:54:41.863,0.0480041,,26/Apr/19 08:26:28.956,0.0480042,,26/Apr/19 08:54:41.863,0,,26/Apr/19 08:26:28.956,0.0019989,,14/Apr/19 14:03:46.165,1.2490082
26/Apr/19 09:00:30.224,5.45854548366569,,26/Apr/19 08:34:00.455,5.16751749175957,,26/Apr/19 09:00:30.224,18.0474854,,26/Apr/19 08:34:00.455,17.923584,,26/Apr/19 09:00:30.224,4.33895722047583,,26/Apr/19 08:34:00.455,4.28538568548263,,26/Apr/19 09:00:30.224,1.3699952,,26/Apr/19 08:34:00.455,1.3500061,,26/Apr/19 08:34:00.455,1.3999939,,26/Apr/19 09:00:30.224,1.4000091,,13/Apr/19 19:06:47.156,14.0009918,,26/Apr/19 09:00:30.224,0.0180053,,26/Apr/19 08:34:00.455,0.0479889,,26/Apr/19 09:00:30.224,0.0120086,,26/Apr/19 08:34:00.455,0.0019989,,14/Apr/19 14:06:30.315,1.25
26/Apr/19 09:05:34.573,5.51172471575471,,26/Apr/19 08:40:48.864,5.18831250149626,,26/Apr/19 09:05:34.573,17.829895,,26/Apr/19 08:40:48.864,17.638855,,26/Apr/19 09:05:34.573,4.41433655936645,,26/Apr/19 08:40:48.864,4.30478647403228,,26/Apr/19 09:05:34.573,1.3730011,,26/Apr/19 08:40:48.864,1.3500061,,26/Apr/19 08:40:48.864,1.3500061,,26/Apr/19 09:05:34.573,1.4000092,,13/Apr/19 19:09:19.556,21.8500061,,26/Apr/19 09:05:34.573,0.0270081,,26/Apr/19 08:40:48.864,0,,26/Apr/19 09:05:34.573,0,,26/Apr/19 08:40:48.864,0,,14/Apr/19 14:12:13.714,1.25
26/Apr/19 09:13:11.084,5.49447410027599,,26/Apr/19 08:52:18.663,5.22776974937451,,26/Apr/19 09:13:11.084,17.5314331,,26/Apr/19 08:52:18.663,17.8591919,,26/Apr/19 09:13:11.084,4.38931188208975,,26/Apr/19 08:52:18.663,4.31271238475492,,26/Apr/19 09:13:11.084,1.3699951,,26/Apr/19 08:52:18.663,1.3600006,,26/Apr/19 08:52:18.663,1.4000092,,26/Apr/19 09:13:11.084,1.4000091,,13/Apr/19 19:14:35.516,9.5,,26/Apr/19 09:13:11.084,0.027008,,26/Apr/19 08:52:18.663,0.0270081,,26/Apr/19 09:13:11.084,0.003006,,26/Apr/19 08:52:18.663,0.0130005,,14/Apr/19 14:17:34.064,1.25
26/Apr/19 09:29:12.144,5.4473727107883,,26/Apr/19 08:59:14.124,5.23126211701788,,26/Apr/19 09:29:12.144,17.6797485,,26/Apr/19 08:59:14.124,17.6705933,,26/Apr/19 09:29:12.144,4.39449982437266,,26/Apr/19 08:59:14.124,4.30447771517365,,26/Apr/19 09:29:12.144,1.3700104,,26/Apr/19 08:59:14.124,1.3599854,,26/Apr/19 08:59:14.124,1.3999939,,26/Apr/19 09:29:12.144,1.4000092,,13/Apr/19 19:21:30.366,28.2490082,,26/Apr/19 09:29:12.144,0.0169983,,26/Apr/19 08:59:14.124,0.027008,,26/Apr/19 09:29:12.144,0.0130005,,26/Apr/19 08:59:14.124,0.0130005,,14/Apr/19 14:20:36.274,1.25
26/Apr/19 09:35:41.593,5.38719881522586,,26/Apr/19 09:03:41.423,5.21250647427693,,26/Apr/19 09:35:41.593,17.9840088,,26/Apr/19 09:03:41.423,17.5576782,,26/Apr/19 09:35:41.593,4.44088690554257,,26/Apr/19 09:03:41.423,4.2870879837781,,26/Apr/19 09:35:41.593,1.3630066,,26/Apr/19 09:03:41.423,1.3600006,,26/Apr/19 09:03:41.423,1.3990021,,26/Apr/19 09:35:41.593,1.3999939,,13/Apr/19 19:27:23.577,22.6100007,,26/Apr/19 09:35:41.593,0.0369873,,26/Apr/19 09:03:41.423,0.0269928,,26/Apr/19 09:35:41.593,0,,26/Apr/19 09:03:41.423,0.0120087,,14/Apr/19 14:26:04.623,1.25
26/Apr/19 09:43:05.103,5.31159520380682,,26/Apr/19 09:10:36.885,5.1618215008026,,26/Apr/19 09:43:05.103,17.7322388,,26/Apr/19 09:10:36.885,17.96051,,26/Apr/19 09:43:05.103,4.39937689460203,,26/Apr/19 09:10:36.885,4.26113488070378,,26/Apr/19 09:43:05.103,1.3530121,,26/Apr/19 09:10:36.885,1.3500061,,26/Apr/19 09:10:36.885,1.4000091,,26/Apr/19 09:43:05.103,1.4000091,,13/Apr/19 19:29:27.627,16.5010071,,26/Apr/19 09:43:05.103,0.046997,,26/Apr/19 09:10:36.885,0.0279999,,26/Apr/19 09:43:05.103,0,,26/Apr/19 09:10:36.885,0.0220031,,14/Apr/19 14:29:09.873,1.2999877
26/Apr/19 09:54:04.802,5.49822672815609,,26/Apr/19 09:26:19.944,5.18253367837304,,26/Apr/19 09:54:04.802,17.90863,,26/Apr/19 09:26:19.944,17.8085327,,26/Apr/19 09:54:04.802,4.40535454728114,,26/Apr/19 09:26:19.944,4.36690957876341,,26/Apr/19 09:54:04.802,1.3699951,,26/Apr/19 09:26:19.944,1.3500061,,26/Apr/19 09:26:19.944,1.3999939,,26/Apr/19 09:54:04.802,1.3999939,,13/Apr/19 19:33:55.827,23.3010102,,26/Apr/19 09:54:04.802,0.0279999,,26/Apr/19 09:26:19.944,0.0369873,,26/Apr/19 09:54:04.802,0.0019989,,26/Apr/19 09:26:19.944,0.0130005,,14/Apr/19 14:33:31.133,1.25
26/Apr/19 10:00:25.261,5.54417408481097,,26/Apr/19 09:33:50.444,5.165094070798,,26/Apr/19 10:00:25.261,17.8051758,,26/Apr/19 09:33:50.444,17.8942871,,26/Apr/19 10:00:25.261,4.37117814243901,,26/Apr/19 09:33:50.444,4.30172524877683,,26/Apr/19 10:00:25.261,1.3800048,,26/Apr/19 09:33:50.444,1.3499908,,26/Apr/19 09:33:50.444,1.4009857,,26/Apr/19 10:00:25.261,1.4499969,,13/Apr/19 19:35:38.427,27.2999878,,26/Apr/19 10:00:25.261,0.0479889,,26/Apr/19 09:33:50.444,0.0379944,,26/Apr/19 10:00:25.261,0.0220032,,26/Apr/19 09:33:50.444,0.0130005,,14/Apr/19 14:35:45.283,1.25
26/Apr/19 10:10:55.971,5.52352189393999,,26/Apr/19 09:40:15.843,4.98800622153645,,26/Apr/19 10:10:55.971,17.8045654,,26/Apr/19 09:40:15.843,17.7420044,,26/Apr/19 10:10:55.971,4.35544035302917,,26/Apr/19 09:40:15.843,4.2792854688805,,26/Apr/19 10:10:55.971,1.3799896,,26/Apr/19 09:40:15.843,1.3320008,,26/Apr/19 09:40:15.843,1.3499909,,26/Apr/19 10:10:55.971,1.449997,,13/Apr/19 19:37:56.476,10.9490051,,26/Apr/19 10:10:55.971,0.0480042,,26/Apr/19 09:40:15.843,0.0179901,,26/Apr/19 10:10:55.971,0.0220032,,26/Apr/19 09:40:15.843,0,,14/Apr/19 14:42:09.682,1.25
26/Apr/19 10:20:58.619,5.43077344542423,,26/Apr/19 09:50:27.552,5.1924683867853,,26/Apr/19 10:20:58.619,17.8070068,,26/Apr/19 09:50:27.552,17.8094482,,26/Apr/19 10:20:58.619,4.35954385055645,,26/Apr/19 09:50:27.552,4.26267610262435,,26/Apr/19 10:20:58.619,1.3629914,,26/Apr/19 09:50:27.552,1.3500061,,26/Apr/19 09:50:27.552,1.3989868,,26/Apr/19 10:20:58.619,1.3999939,,13/Apr/19 19:42:56.694,9.8069916,,26/Apr/19 10:20:58.619,0.0370025,,26/Apr/19 09:50:27.552,0.0369873,,26/Apr/19 10:20:58.619,0,,26/Apr/19 09:50:27.552,0.0119934,,14/Apr/19 14:49:45.242,1.300003
26/Apr/19 10:28:37.132,5.44621591122611,,26/Apr/19 09:56:53.961,5.03821344667086,,26/Apr/19 10:28:37.132,18.0584717,,26/Apr/19 09:56:53.961,17.5802612,,26/Apr/19 10:28:37.132,4.36197823834083,,26/Apr/19 09:56:53.961,4.33375911774551,,26/Apr/19 10:28:37.132,1.3629914,,26/Apr/19 09:56:53.961,1.3329926,,26/Apr/19 09:56:53.961,1.3500061,,26/Apr/19 10:28:37.132,1.3999939,,13/Apr/19 19:46:57.537,16.5999908,,26/Apr/19 10:28:37.132,0.0370025,,26/Apr/19 09:56:53.961,0.0170135,,26/Apr/19 10:28:37.132,0,,26/Apr/19 09:56:53.961,0,,14/Apr/19 14:56:15.641,1.25
26/Apr/19 10:33:11.432,5.46320673858998,,26/Apr/19 10:05:18.510,5.0888282229142,,26/Apr/19 10:33:11.432,17.5704956,,26/Apr/19 10:05:18.510,17.7438354,,26/Apr/19 10:33:11.432,4.40517889152634,,26/Apr/19 10:05:18.510,4.34353235566922,,26/Apr/19 10:33:11.432,1.3619995,,26/Apr/19 10:05:18.510,1.3430023,,26/Apr/19 10:05:18.510,1.3500061,,26/Apr/19 10:33:11.432,1.3999939,,13/Apr/19 19:50:07.088,21.8509979,,26/Apr/19 10:33:11.432,0.0379944,,26/Apr/19 10:05:18.510,0.0070038,,26/Apr/19 10:33:11.432,0,,26/Apr/19 10:05:18.510,0,,14/Apr/19 15:00:38.941,1.25
26/Apr/19 10:38:47.781,5.48351337763033,,26/Apr/19 10:14:15.120,5.05165949912798,,26/Apr/19 10:38:47.781,17.7557373,,26/Apr/19 10:14:15.120,17.91809,,26/Apr/19 10:38:47.781,4.40060499378658,,26/Apr/19 10:14:15.120,4.31225006147037,,26/Apr/19 10:38:47.781,1.3699951,,26/Apr/19 10:14:15.120,1.3430023,,26/Apr/19 10:14:15.120,1.3500061,,26/Apr/19 10:38:47.781,1.3999939,,13/Apr/19 19:58:29.848,32.449997,,26/Apr/19 10:38:47.781,0.0180054,,26/Apr/19 10:14:15.120,0.0070038,,26/Apr/19 10:38:47.781,0.0119934,,26/Apr/19 10:14:15.120,0,,14/Apr/19 15:03:26.090,1.25
26/Apr/19 10:44:06.189,5.47829671295207,,26/Apr/19 10:24:46.819,5.24356563600928,,26/Apr/19 10:44:06.189,17.7371216,,26/Apr/19 10:24:46.819,17.72583,,26/Apr/19 10:44:06.189,4.386566841811,,26/Apr/19 10:24:46.819,4.34261923596266,,26/Apr/19 10:44:06.189,1.3699951,,26/Apr/19 10:24:46.819,1.3600006,,26/Apr/19 10:24:46.819,1.3999939,,26/Apr/19 10:44:06.189,1.449997,,13/Apr/19 20:02:30.346,16.4990082,,26/Apr/19 10:44:06.189,0.0670014,,26/Apr/19 10:24:46.819,0.0179901,,26/Apr/19 10:44:06.189,0.0130005,,26/Apr/19 10:24:46.819,0.0220032,,14/Apr/19 15:06:01.298,1.25
26/Apr/19 10:56:04.948,5.48082592683464,,26/Apr/19 10:31:25.282,5.22572069053913,,26/Apr/19 10:56:04.948,17.7792358,,26/Apr/19 10:31:25.282,17.484436,,26/Apr/19 10:56:04.948,4.3865621831673,,26/Apr/19 10:31:25.282,4.30173529246631,,26/Apr/19 10:56:04.948,1.3699951,,26/Apr/19 10:31:25.282,1.3600006,,26/Apr/19 10:31:25.282,1.4000092,,26/Apr/19 10:56:04.948,1.4000092,,13/Apr/19 20:05:06.996,29.399002,,26/Apr/19 10:56:04.948,0.0160065,,26/Apr/19 10:31:25.282,0.0279999,,26/Apr/19 10:56:04.948,0.0140076,,26/Apr/19 10:31:25.282,0.0120087,,14/Apr/19 15:12:12.697,1.2489929
26/Apr/19 11:03:04.447,5.50639973446492,,26/Apr/19 10:36:34.631,5.18603553956627,,26/Apr/19 11:03:04.447,17.5369263,,26/Apr/19 10:36:34.631,17.6254272,,26/Apr/19 11:03:04.447,4.4112947969057,,26/Apr/19 10:36:34.631,4.31942513426082,,26/Apr/19 11:03:04.447,1.3800049,,26/Apr/19 10:36:34.631,1.3500061,,26/Apr/19 10:36:34.631,1.4000091,,26/Apr/19 11:03:04.447,1.4490052,,13/Apr/19 20:06:55.596,9.1499939,,26/Apr/19 11:03:04.447,0.0469971,,26/Apr/19 10:36:34.631,0.0469971,,26/Apr/19 11:03:04.447,0.0220032,,26/Apr/19 10:36:34.631,0.0030059,,14/Apr/19 15:17:03.047,1.3000031
26/Apr/19 11:10:07.897,5.3609090832377,,26/Apr/19 10:41:56.989,5.24103674973954,,26/Apr/19 11:10:07.897,17.9089355,,26/Apr/19 10:41:56.989,17.7703857,,26/Apr/19 11:10:07.897,4.35361499255023,,26/Apr/19 10:41:56.989,4.3032486060078,,26/Apr/19 11:10:07.897,1.352005,,26/Apr/19 10:41:56.989,1.3600006,,26/Apr/19 10:41:56.989,1.3990021,,26/Apr/19 11:10:07.897,1.3999939,,13/Apr/19 20:14:30.758,15.8990021,,26/Apr/19 11:10:07.897,0.0479889,,26/Apr/19 10:41:56.989,0.027008,,26/Apr/19 11:10:07.897,0,,26/Apr/19 10:41:56.989,0.0119935,,14/Apr/19 15:21:48.308,1.25
26/Apr/19 11:16:54.356,5.36018421596398,,26/Apr/19 10:50:10.539,5.21901338904896,,26/Apr/19 11:16:54.356,18.0847168,,26/Apr/19 10:50:10.539,17.8601074,,26/Apr/19 11:16:54.356,4.35910714656061,,26/Apr/19 10:50:10.539,4.28006534069358,,26/Apr/19 11:16:54.356,1.3529968,,26/Apr/19 10:50:10.539,1.3600006,,26/Apr/19 10:50:10.539,1.3999939,,26/Apr/19 11:16:54.356,1.3999939,,13/Apr/19 20:20:16.159,22.8000031,,26/Apr/19 11:16:54.356,0.0469971,,26/Apr/19 10:50:10.539,0.0279999,,26/Apr/19 11:16:54.356,0,,26/Apr/19 10:50:10.539,0.0119934,,14/Apr/19 15:25:56.607,1.25
26/Apr/19 11:26:12.969,5.46715151420418,,26/Apr/19 11:00:40.248,5.16731511106822,,26/Apr/19 11:26:12.969,17.7096558,,26/Apr/19 11:00:40.248,17.9727173,,26/Apr/19 11:26:12.969,4.38962911784842,,26/Apr/19 11:00:40.248,4.25734259725449,,26/Apr/19 11:26:12.969,1.3699951,,26/Apr/19 11:00:40.248,1.3500061,,26/Apr/19 11:00:40.248,1.3999938,,26/Apr/19 11:26:12.969,1.4000091,,13/Apr/19 20:23:20.358,29.548996,,26/Apr/19 11:26:12.969,0.0279998,,26/Apr/19 11:00:40.248,0.0479888,,26/Apr/19 11:26:12.969,0.0020142,,26/Apr/19 11:00:40.248,0.0019989,,14/Apr/19 15:30:30.907,1.2510071
26/Apr/19 11:32:52.418,5.36607676236926,,26/Apr/19 11:05:57.597,5.17296756893411,,26/Apr/19 11:32:52.418,17.9330444,,26/Apr/19 11:05:57.597,17.8778076,,26/Apr/19 11:32:52.418,4.41448558930637,,26/Apr/19 11:05:57.597,4.28494445744171,,26/Apr/19 11:32:52.418,1.3529968,,26/Apr/19 11:05:57.597,1.3499908,,26/Apr/19 11:05:57.597,1.3999939,,26/Apr/19 11:32:52.418,1.4000092,,13/Apr/19 20:28:12.218,13.3990021,,26/Apr/19 11:32:52.418,0.0470124,,26/Apr/19 11:05:57.597,0.0469971,,26/Apr/19 11:32:52.418,0,,26/Apr/19 11:05:57.597,0.003006,,14/Apr/19 15:32:56.106,1.2999878
26/Apr/19 11:37:41.717,5.45411235192961,,26/Apr/19 11:13:17.057,5.12640268105557,,26/Apr/19 11:37:41.717,17.8216553,,26/Apr/19 11:13:17.057,17.897644,,26/Apr/19 11:37:41.717,4.34994581898694,,26/Apr/19 11:13:17.057,4.25351939541788,,26/Apr/19 11:37:41.717,1.3700104,,26/Apr/19 11:13:17.057,1.3420105,,26/Apr/19 11:13:17.057,1.3500061,,26/Apr/19 11:37:41.717,1.4000091,,13/Apr/19 20:32:42.818,26.9490052,,26/Apr/19 11:37:41.717,0.0169982,,26/Apr/19 11:13:17.057,0.0079956,,26/Apr/19 11:37:41.717,0.0130005,,26/Apr/19 11:13:17.057,0,,14/Apr/19 15:36:40.315,1.2489929
26/Apr/19 11:45:36.275,5.36884236929074,,26/Apr/19 11:22:59.705,4.93210670941414,,26/Apr/19 11:45:36.275,17.68341,,26/Apr/19 11:22:59.705,17.8326416,,26/Apr/19 11:45:36.275,4.40396622212077,,26/Apr/19 11:22:59.705,4.25198867085256,,26/Apr/19 11:45:36.275,1.353012,,26/Apr/19 11:22:59.705,1.3320007,,26/Apr/19 11:22:59.705,1.348999,,26/Apr/19 11:45:36.275,1.4000091,,13/Apr/19 20:34:56.318,21.9990082,,26/Apr/19 11:45:36.275,0.0469971,,26/Apr/19 11:22:59.705,0.0169983,,26/Apr/19 11:45:36.275,0,,26/Apr/19 11:22:59.705,0,,14/Apr/19 15:43:27.815,1.3009949
26/Apr/19 11:56:33.036,5.5213489157942,,26/Apr/19 11:29:10.118,5.07652030559965,,26/Apr/19 11:56:33.036,17.8250122,,26/Apr/19 11:29:10.118,17.8076172,,26/Apr/19 11:56:33.036,4.41799848846466,,26/Apr/19 11:29:10.118,4.36140945835559,,26/Apr/19 11:56:33.036,1.3799897,,26/Apr/19 11:29:10.118,1.3419952,,26/Apr/19 11:29:10.118,1.348999,,26/Apr/19 11:56:33.036,1.449997,,13/Apr/19 20:41:33.718,16.0989991,,26/Apr/19 11:56:33.036,0.0570068,,26/Apr/19 11:29:10.118,0.0070038,,26/Apr/19 11:56:33.036,0.0130005,,26/Apr/19 11:29:10.118,0,,14/Apr/19 15:48:53.125,1.25
26/Apr/19 12:03:00.435,5.36807297562017,,26/Apr/19 11:35:24.518,5.16745831687305,,26/Apr/19 12:03:00.435,18.0865479,,26/Apr/19 11:35:24.518,17.913208,,26/Apr/19 12:03:00.435,4.33499530684276,,26/Apr/19 11:35:24.518,4.28036531455771,,26/Apr/19 12:03:00.435,1.3529968,,26/Apr/19 11:35:24.518,1.3470001,,26/Apr/19 11:35:24.518,1.3499908,,26/Apr/19 12:03:00.435,1.4000092,,13/Apr/19 20:43:50.830,16.4989929,,26/Apr/19 12:03:00.435,0.0470124,,26/Apr/19 11:35:24.518,0,,26/Apr/19 12:03:00.435,0,,26/Apr/19 11:35:24.518,0.0029907,,14/Apr/19 15:51:44.374,1.2989959
